Date,Year-Month,Final Product Category,Review,spam_label,spam_confidence,detected_lang,is_english,has_justification,review_weight
26/06/2024,01/06/2024,Gas Products,When there was a problem with my heating Corgi had an engineer to repair it within 36 hours. Great service.,LABEL_0,0.935,en,True,False,0.9
26/06/2024,01/06/2024,Gas Products,Super reception and friendly and knowledgeable gas engineer ,LABEL_0,0.932,en,True,False,0.9
26/06/2024,01/06/2024,Gas Products,Corgie did very well. Fast action and the problem with heating solved the same day!,LABEL_0,0.937,en,True,False,0.9
27/06/2024,01/06/2024,Unknown,"The engineer was reasonably punctual, polite and tidy.  ",LABEL_0,0.938,en,True,False,0.9
27/06/2024,01/06/2024,Unknown,"Polite, efficient, knowledgable. ",LABEL_0,0.938,en,True,False,0.9
27/06/2024,01/06/2024,Gas Products,Great customer service friendly staff and competent gas engineers.,LABEL_0,0.85,en,True,False,0.9
27/06/2024,01/06/2024,Gas Products,Engineer was very thorough,LABEL_0,0.934,en,True,False,0.9
27/06/2024,01/06/2024,Gas Products,"Engineer was prompt,friendly,good communicator,excellent service ",LABEL_0,0.882,en,True,False,0.9
27/06/2024,01/06/2024,Unknown,Very helpful and pleasant engineer tidy clean Cabot fault him,LABEL_0,0.935,en,True,False,0.9
27/06/2024,01/06/2024,Unknown,"Very polite went about their job, no problem",LABEL_0,0.938,en,True,False,0.9
27/06/2024,01/06/2024,Unknown,Did what on tin,LABEL_0,0.937,en,True,False,0.9
27/06/2024,01/06/2024,Gas Products,"Corgi Home Plan gives you peace of mind. The service I have received was excellent,  my boiler serviced thoroughly. If I have any problems an engineer is only a phone call away. I recommend the plan 100%.",LABEL_0,0.914,en,True,False,0.9
27/06/2024,01/06/2024,Gas Products,"Received a call about my annual boiler service. Agreed upon a mutually convenient date. Engineer rang on the day to advise his arrival time. He arrived as he said he would. He went about his work professionally and talked me through his findings. All done with no fuss. Simple, easy and straight-forward.",LABEL_0,0.936,en,True,True,1.0
27/06/2024,01/06/2024,Gas Products,"CORGI HomePlan gives me reassurance that our heating and hot water systems are taken care of.We are pensioners now and really appreciate having CORGI take care of any problems we may have.Not only do they arrange for a suitable and reliable engineer to do the work, they also ensure that the boiler is serviced annually.Excellent service.",LABEL_0,0.894,en,True,False,0.9
27/06/2024,01/06/2024,Gas Products,Phone call dealt with promptly and engineer arrived within 2 hours. Problem resolved after considerable investigation.Very happy with the whole experience,LABEL_0,0.921,en,True,False,0.9
27/06/2024,01/06/2024,Gas Products,The boiler engineer came on time and even ,LABEL_0,0.937,en,True,False,0.9
27/06/2024,01/06/2024,Unknown,They arrived on time were very polite and helpful,LABEL_0,0.937,en,True,False,0.9
27/06/2024,01/06/2024,Unknown,The engineer was very helpful,LABEL_0,0.936,en,True,False,0.9
27/06/2024,01/06/2024,Gas Products,"Great service, very competent engineer ",LABEL_0,0.926,en,True,False,0.9
27/06/2024,01/06/2024,Gas Products,Engineers we have had have been skilled professionals. Communication from Corgi is excellent.,LABEL_0,0.932,en,True,False,0.9
27/06/2024,01/06/2024,Unknown,Prom and professional.,LABEL_0,0.936,en,True,False,0.9
27/06/2024,01/06/2024,Gas Products,Very efficient and satisfactory response from start to finish,LABEL_0,0.929,en,True,False,0.9
27/06/2024,01/06/2024,Unknown,"This company was thorough and very efficient, knew what he was doing. He showed me his ID and explained who he was. He also called me 15 minutes before he arrived. I would definitely recommend to others. ",LABEL_0,0.935,en,True,False,0.9
27/06/2024,01/06/2024,Unknown,Quick efficient service,LABEL_0,0.846,fr,False,False,0.45
27/06/2024,01/06/2024,Gas Products,"We've been with corgi homeplan for about 4 years and it's really handy them reminding us when it's boiler service time, and they send a plumber which saves us finding someone ourselves.Recently our boiler stopped working, I called them and reported it. A few minutes after I put the phone down the plumber called and said he could be with us in 20 mins! So from call to fixed boiler was under an hour! I think we got lucky that there was a plumber near who happened to be free but still, what amazing service! Definitely recommended takes so much hassle away.",LABEL_0,0.934,en,True,False,0.9
27/06/2024,01/06/2024,Unknown,Very efficient and conscientious operative.,LABEL_0,0.937,en,True,False,0.9
27/06/2024,01/06/2024,Gas Products,"Call centre very easy to contact and Engineer arrived later that day and completed work. Unfortunately, after replacing what was believed to be the problem (directional valve) the heating has once again cone on but is not turned on.  Contact will be made again in the morning.",LABEL_0,0.931,en,True,False,0.9
27/06/2024,01/06/2024,Gas Products,Reported defect online and regular heating technician texted me within the hour and visited the next working day.  Defect cleared within the hour - very efficient.,LABEL_0,0.922,en,True,False,0.9
28/06/2024,01/06/2024,Gas Products,"Excellent value, very prompt and competent service",LABEL_0,0.893,ca,False,False,0.45
28/06/2024,01/06/2024,Gas Products,Polite and efficient.Service was quick with no mess.,LABEL_0,0.937,en,True,False,0.9
28/06/2024,01/06/2024,Unknown,Efficient and clean service ,LABEL_0,0.905,en,True,False,0.9
28/06/2024,01/06/2024,Gas Products,"Engineer was a 100% plus person,Very clean, and completed a great service ",LABEL_0,0.892,en,True,False,0.9
28/06/2024,01/06/2024,Gas Products,"Easy company to deal with , great service and all the tradespeople we’ve had in our house have been very skilled. ",LABEL_0,0.932,en,True,False,0.9
28/06/2024,01/06/2024,Unknown,"polite, efficient no issues at all",LABEL_0,0.938,it,False,False,0.45
28/06/2024,01/06/2024,Unknown,"Efficient, friendly personnel",LABEL_0,0.921,fr,False,False,0.45
28/06/2024,01/06/2024,Gas Products,"Easy to book, I was fully informed of arrival. Carried out the service and was efficient and friendly.",LABEL_0,0.936,en,True,False,0.9
28/06/2024,01/06/2024,Unknown,Professional. ,LABEL_0,0.933,en,True,False,0.9
28/06/2024,01/06/2024,Unknown,Arrived on time engineer explained everything he was doingA very good experienceWell done,LABEL_0,0.935,en,True,False,0.9
28/06/2024,01/06/2024,Gas Products,The engineer who came recently to service the boiler was very knowledgeable with the make and model of our bolier and was very polite and respectful. Excellent ,LABEL_0,0.929,en,True,False,0.9
28/06/2024,01/06/2024,Unknown,Everything went smoothly,LABEL_0,0.937,en,True,False,0.9
28/06/2024,01/06/2024,Unknown,"Excellent service , very friendly and helpful",LABEL_0,0.928,en,True,False,0.9
28/06/2024,01/06/2024,Unknown,Very quick and friendly ,LABEL_0,0.937,en,True,False,0.9
28/06/2024,01/06/2024,Gas Products,"Engineer phoned before arriving with an eta, then again 10mins before arrival.He was knowledgeable and helpful.",LABEL_0,0.935,en,True,False,0.9
28/06/2024,01/06/2024,Unknown,"The engineer was amazing, polite, respectful and jolly. Called to say when he would be here. Thank you",LABEL_0,0.938,en,True,False,0.9
28/06/2024,01/06/2024,Gas Products,"Arranging the visit was well handled. The technician arrived on time, was well mannered and completed the task with the minimum of fuss.",LABEL_0,0.931,en,True,False,0.9
28/06/2024,01/06/2024,Gas Products,"The engineer was polite, told me exactly what he was going to do and kept me updated all the time.",LABEL_0,0.938,en,True,False,0.9
28/06/2024,01/06/2024,Gas Products,Good customer service at call centre and prompt visit by engineer. Part needed to be ordered but fitted in time stated.,LABEL_0,0.891,en,True,False,0.9
28/06/2024,01/06/2024,Gas Products,Friendly helpful engineer who had been before and remember what he had done that time.  let me know he was on his way,LABEL_0,0.937,en,True,False,0.9
28/06/2024,01/06/2024,Unknown,The gentleman was very perlite ,LABEL_0,0.935,en,True,False,0.9
28/06/2024,01/06/2024,Gas Products,Annual service completed effectively. excellent engineer.,LABEL_0,0.92,en,True,False,0.9
28/06/2024,01/06/2024,Unknown,good value for the money,LABEL_0,0.935,en,True,False,0.9
28/06/2024,01/06/2024,Gas Products,The booking of my service was very easy. On the date of the service the engineer gave us a telephone call to say that he would be at my premises within half an hour. His arrival was on time and he carried out the service quickly and competently. He tidied up any mess left behind very quickly. The engineer himself was very friendly and worked on our boiler without interruption. Many thanks Steve. ,LABEL_0,0.932,en,True,False,0.9
28/06/2024,01/06/2024,Unknown,quick and friendly. thank you,LABEL_0,0.938,en,True,False,0.9
28/06/2024,01/06/2024,Gas Products,"speedy response after a boiler service and new part required.  Engineers, friendly and polite. ",LABEL_0,0.914,en,True,False,0.9
28/06/2024,01/06/2024,Gas Products,Not a reflection on the lady I was speaking to but Company policy that during the annual boiler service a deal was in need of replacement which was done but got charged a £60 excess call out fee even though he was stood in front of boiler. Will not be renewing the cover with you again.,LABEL_0,0.77,en,True,False,0.9
28/06/2024,01/06/2024,Unknown,"Engineer was very pleasant,and efficient.",LABEL_0,0.937,en,True,False,0.9
28/06/2024,01/06/2024,Unknown,"Very good, excellent service ",LABEL_0,0.929,en,True,False,0.9
28/06/2024,01/06/2024,Unknown,Very helpful polite engineer.,LABEL_0,0.937,af,False,False,0.45
28/06/2024,01/06/2024,Gas Products,Professional and friendly engineer.Prompt and clean worker Easy to make service appointment ,LABEL_0,0.882,en,True,False,0.9
28/06/2024,01/06/2024,Gas Products,"Well you provide a faultless service.The engineer who comes to my home is always polite and thorough. He has helped me with any and every question I have asked. All I would say is please do not change. You are providing a great service, now how often can you say this nowadays !",LABEL_0,0.936,en,True,False,0.9
28/06/2024,01/06/2024,Gas Products,Good value with a free boiler service thrown in.,LABEL_0,0.931,en,True,False,0.9
28/06/2024,01/06/2024,Gas Products,"Once Corgi supplied me with a good engineer (after ones who didn’t turn up or never came back with the parts needed) whom I request for each time, it’s been an excellent service.",LABEL_0,0.927,en,True,False,0.9
28/06/2024,01/06/2024,Gas Products,The engineer that called to service my boiler was polite friendly and efficient,LABEL_0,0.935,en,True,False,0.9
28/06/2024,01/06/2024,Gas Products,"The engineer was quiet, efficient and polite. Left the boiler clean and tidy.",LABEL_0,0.937,en,True,False,0.9
28/06/2024,01/06/2024,Gas Products,Engineer contacted me in advance of visit. He was friendly and replaced the faulty part. He cleaned up after he was finished. A very efficient young man,LABEL_0,0.935,en,True,False,0.9
29/06/2024,01/06/2024,Gas Products,The visit was scheduled at a convenient time for myself and arranged by Corgi over the phone with a real person. The engineer turned up on time. He was very professional and knew his stuff. He put down dust sheets and cleaned up afterwards. ,LABEL_0,0.935,en,True,False,0.9
29/06/2024,01/06/2024,Gas Products,Friendly polite engineer. Best service our boiler has ever had ,LABEL_0,0.931,en,True,False,0.9
29/06/2024,01/06/2024,Unknown,"Great, friendly service 👌 ",LABEL_0,0.922,en,True,False,0.9
29/06/2024,01/06/2024,Unknown,"quiet, polite, competent.",LABEL_0,0.938,fr,False,False,0.45
29/06/2024,01/06/2024,Gas Products,Excellent quick service to mend the problem as well as the service.  Polite.,LABEL_0,0.928,en,True,True,1.0
29/06/2024,01/06/2024,Plumbing & Drains,"The engineer contacted me at 10am...Will be here at 6pm.After 2 texts and 2 calls at 6:30 & 6:45 no response,in the end phoned corgihomeplan and he answered them and was with me at 7:15pm.No water for 9 hours.",LABEL_0,0.891,en,True,False,0.9
29/06/2024,01/06/2024,Unknown,On time pleasant helpful ,LABEL_0,0.937,en,True,False,0.9
29/06/2024,01/06/2024,Gas Products,"I have used Corgi for many years now. It is easy to book a service with them online. Communication prior to their service visit is excellent. All their engineers have been professional and helpful,  explaining what they have done, yet they are always friendly. ",LABEL_0,0.908,en,True,False,0.9
29/06/2024,01/06/2024,Unknown,"On time,quality info no issues",LABEL_0,0.934,en,True,False,0.9
29/06/2024,01/06/2024,Unknown,He done a really good job and he was very polite has well ,LABEL_0,0.937,en,True,False,0.9
29/06/2024,01/06/2024,Gas Products,"Feedback on the problem, advice with respect to technicians attending - everything went as planned.",LABEL_0,0.933,en,True,True,1.0
29/06/2024,01/06/2024,Unknown,Prompt service,LABEL_0,0.805,en,True,False,0.9
29/06/2024,01/06/2024,Gas Products,"It was exactly one year since last service,engineer very efficient so all good",LABEL_0,0.937,en,True,True,1.0
29/06/2024,01/06/2024,Gas Products,I rang 9.25 told th that our boiler wouldn't come on seems to have no power to it went through checksChanging ingredients fuse checked that it hadn't tripped .They told that an engineer would call luckily one was in the area and timer was replaced all by 12pm same day brilliant from all concerned couldnt find nofault courteous  and problem was resolved all within 3 hoursPm ,LABEL_0,0.874,en,True,False,0.9
29/06/2024,01/06/2024,Unknown,"The engineer was polite , efficient and tidy .",LABEL_0,0.937,en,True,False,0.9
29/06/2024,01/06/2024,Unknown,Effecient service ,LABEL_0,0.896,en,True,False,0.9
29/06/2024,01/06/2024,Unknown,Arrived on time. polite and efficient.,LABEL_0,0.937,en,True,False,0.9
29/06/2024,01/06/2024,Gas Products,"The gas engineer Kevin Quinn is an old friend and is always nice to have around, as efficient and competent as ever.",LABEL_0,0.936,en,True,True,1.0
